Month Code,Year,Date,Max,Avg,Min,Missing?,Month
108,2016,Dec 1 2016, 3.1 , 2.0 , 1.4,,
109,2017,Jan 31 2017, 3.3 , 2.4 , 1.5 ,,
109,2017,Jan 30 2017, 4.0 , 2.2 , 1.2 ,,
109,2017,Jan 29 2017, 2.8 , 2.1 , 1.7 ,,
109,2017,Jan 28 2017, 3.3 , 2.4 , 1.7 ,,
109,2017,Jan 27 2017, 3.4 , 2.2 , 1.5 ,,
109,2017,Jan 26 2017, 3.2 , 2.0 , 1.0 ,,
109,2017,Jan 25 2017, 2.8 , 1.8 , 1.0 ,,
109,2017,Jan 24 2017, 3.4 , 2.1 , 1.4 ,,
109,2017,Jan 23 2017, 3.0 , 2.2 , 1.3 ,,
109,2017,Jan 22 2017, 2.4 , 1.8 , 1.1 ,,
109,2017,Jan 21 2017, 2.9 , 1.9 , 1.2 ,,
109,2017,Jan 20 2017, 3.0 , 2.3 , 1.8 ,,
109,2017,Jan 19 2017, 2.7 , 2.3 , 1.8 ,,
109,2017,Jan 18 2017, 2.6 , 2.0 , 1.5 ,,
109,2017,Jan 17 2017, 3.1 , 2.3 , 1.8 ,,
109,2017,Jan 16 2017, 4.1 , 2.8 , 2.1 ,,
109,2017,Jan 15 2017, 4.1 , 3.0 , 2.1 ,,
109,2017,Jan 14 2017, 4.5 , 3.3 , 2.2 ,,
109,2017,Jan 13 2017, 4.9 , 3.3 , 2.2 ,,
109,2017,Jan 12 2017, 4.3 , 3.0 , 2.2 ,,
109,2017,Jan 11 2017, 4.1 , 3.0 , 2.2 ,,
109,2017,Jan 10 2017, 2.9 , 2.4 , 1.8 ,,
109,2017,Jan 9 2017, 3.6 , 2.7 , 1.9 ,,
109,2017,Jan 8 2017, 3.9 , 2.7 , 1.9 ,,
109,2017,Jan 7 2017, 4.3 , 2.8 , 1.9 ,,
109,2017,Jan 6 2017, 3.0 , 2.4 , 1.9 ,,
109,2017,Jan 5 2017, 4.1 , 3.1 , 2.2 ,,
109,2017,Jan 4 2017, 4.7 , 3.2 , 2.1 ,,
109,2017,Jan 3 2017, 3.6 , 2.6 , 2.1 ,,
109,2017,Jan 2 2017, 3.2 , 2.3 , 2.0 ,,
109,2017,Jan 1 2017, 2.7 , 2.1 , 1.6,,
110,2017,Feb 28 2017, 3.5 , 2.7 , 2.2 ,,
110,2017,Feb 27 2017, 3.5 , 2.7 , 2.0 ,,
110,2017,Feb 26 2017, 3.1 , 2.2 , 1.7 ,,
110,2017,Feb 25 2017, 3.0 , 2.3 , 1.8 ,,
110,2017,Feb 24 2017, 3.3 , 2.3 , 1.8 ,,
110,2017,Feb 23 2017, 3.1 , 2.2 , 1.4 ,,
110,2017,Feb 22 2017, 3.1 , 2.3 , 1.3 ,,
110,2017,Feb 21 2017, 2.8 , 2.1 , 1.4 ,,
110,2017,Feb 20 2017, 2.9 , 2.3 , 1.9 ,,
110,2017,Feb 19 2017, 2.5 , 1.9 , 1.4 ,,
110,2017,Feb 18 2017, 2.9 , 2.2 , 1.4 ,,
110,2017,Feb 17 2017, 3.1 , 2.3 , 1.6 ,,
110,2017,Feb 16 2017, 3.2 , 2.4 , 1.7 ,,
110,2017,Feb 15 2017, 2.5 , 2.1 , 1.6 ,,
110,2017,Feb 14 2017, 3.6 , 2.5 , 1.8 ,,
110,2017,Feb 13 2017, 3.3 , 2.6 , 1.9 ,,
110,2017,Feb 12 2017, 3.7 , 2.2 , 1.5 ,,
110,2017,Feb 11 2017, 3.5 , 2.5 , 1.8 ,,
110,2017,Feb 10 2017, 3.1 , 2.6 , 2.2 ,,
110,2017,Feb 9 2017, 4.2 , 2.8 , 2.0 ,,
110,2017,Feb 8 2017, 4.6 , 3.1 , 2.2 ,,
110,2017,Feb 7 2017, 4.1 , 2.8 , 2.1 ,,
110,2017,Feb 6 2017, 3.4 , 2.6 , 2.2 ,,
110,2017,Feb 5 2017, 2.9 , 2.3 , 1.9 ,,
110,2017,Feb 4 2017, 3.1 , 2.3 , 2.0 ,,
110,2017,Feb 3 2017, 4.0 , 2.9 , 2.0 ,,
110,2017,Feb 2 2017, 4.2 , 2.9 , 2.2 ,,
110,2017,Feb 1 2017, 3.2 , 2.5 , 1.9,,
111,2017,Mar 31 2017, 2.9 , 2.2 , 1.3 ,,
111,2017,Mar 30 2017, 2.9 , 2.5 , 1.8 ,,
111,2017,Mar 29 2017, 2.8 , 2.5 , 2.1 ,,
111,2017,Mar 28 2017, 2.8 , 2.4 , 1.9 ,,
111,2017,Mar 27 2017, 2.9 , 2.2 , 1.7 ,,
111,2017,Mar 26 2017, 2.5 , 2.1 , 1.6 ,,
111,2017,Mar 25 2017, 2.8 , 2.5 , 1.8 ,,
111,2017,Mar 24 2017, 2.9 , 2.3 , 1.8 ,,
111,2017,Mar 23 2017, 2.7 , 2.3 , 1.8 ,,
111,2017,Mar 22 2017, 2.6 , 2.1 , 1.3 ,,
111,2017,Mar 21 2017, 3.2 , 2.4 , 1.4 ,,
111,2017,Mar 20 2017, 3.5 , 2.6 , 1.8 ,,
111,2017,Mar 19 2017, 3.2 , 2.3 , 1.3 ,,
111,2017,Mar 18 2017, 2.9 , 2.3 , 1.8 ,,
111,2017,Mar 17 2017, 2.6 , 2.2 , 1.7 ,,
111,2017,Mar 16 2017, 2.8 , 2.4 , 1.8 ,,
111,2017,Mar 15 2017, 2.7 , 2.2 , 1.7 ,,
111,2017,Mar 14 2017, 2.6 , 1.8 , 1.3 ,,
111,2017,Mar 13 2017, 3.0 , 2.1 , 1.4 ,,
111,2017,Mar 12 2017, 2.4 , 2.1 , 1.7 ,,
111,2017,Mar 11 2017, 2.8 , 2.1 , 1.5 ,,
111,2017,Mar 10 2017, 3.2 , 2.3 , 1.7 ,,
111,2017,Mar 9 2017, 2.9 , 2.3 , 1.9 ,,
111,2017,Mar 8 2017, 3.1 , 2.5 , 2.0 ,,
111,2017,Mar 7 2017, 3.1 , 2.5 , 2.1 ,,
111,2017,Mar 6 2017, 3.3 , 2.6 , 2.1 ,,
111,2017,Mar 5 2017, 2.9 , 2.4 , 1.9 ,,
111,2017,Mar 4 2017, 2.7 , 2.4 , 2.1 ,,
111,2017,Mar 3 2017, 3.0 , 2.4 , 1.9 ,,
111,2017,Mar 2 2017, 2.9 , 2.3 , 1.7 ,,
111,2017,Mar 1 2017, 3.2 , 2.5 , 2.0 ,,
112,2017,Apr 30 2017, 2.6 , 2.2 , 1.5 ,,
112,2017,Apr 29 2017, 2.6 , 2.0 , 1.1 ,,
112,2017,Apr 28 2017, 2.7 , 2.1 , 1.1 ,,
112,2017,Apr 27 2017, 2.7 , 2.4 , 1.9 ,,
112,2017,Apr 26 2017, 2.9 , 2.3 , 1.5 ,,
112,2017,Apr 25 2017, 2.6 , 2.1 , 1.0 ,,
112,2017,Apr 24 2017, 2.6 , 2.1 , 1.3 ,,
112,2017,Apr 23 2017, 2.4 , 2.1 , 1.8 ,,
112,2017,Apr 22 2017, 3.1 , 2.4 , 2.0 ,,
112,2017,Apr 21 2017, 3.4 , 2.3 , 1.1 ,,
112,2017,Apr 20 2017, 3.2 , 2.7 , 1.6 ,,
112,2017,Apr 19 2017, 3.0 , 2.3 , 1.5 ,,
112,2017,Apr 18 2017, 3.1 , 2.3 , 1.5 ,,
112,2017,Apr 17 2017, 2.6 , 2.1 , 1.7 ,,
112,2017,Apr 16 2017, 2.8 , 2.0 , 1.4 ,,
112,2017,Apr 15 2017, 2.9 , 2.2 , 1.7 ,,
112,2017,Apr 14 2017, 2.4 , 2.2 , 1.9 ,,
112,2017,Apr 13 2017, 3.3 , 2.5 , 1.7 ,,
112,2017,Apr 12 2017, 2.9 , 2.4 , 1.9 ,,
112,2017,Apr 11 2017, 3.1 , 2.4 , 1.9 ,,
112,2017,Apr 10 2017, 2.7 , 2.4 , 1.9 ,,
112,2017,Apr 9 2017, 2.5 , 2.2 , 1.9 ,,
112,2017,Apr 8 2017, 2.8 , 2.5 , 2.2 ,,
112,2017,Apr 7 2017, 2.8 , 2.5 , 2.1 ,,
112,2017,Apr 6 2017, 3.0 , 2.4 , 1.9 ,,
112,2017,Apr 5 2017, 3.0 , 2.4 , 1.9 ,,
112,2017,Apr 4 2017, 3.0 , 2.4 , 1.6 ,,
112,2017,Apr 3 2017, 3.2 , 2.2 , 1.2 ,,
112,2017,Apr 2 2017, 2.9 , 2.3 , 1.6 ,,
112,2017,Apr 1 2017, 7.0 , 2.4 , 1.4 ,,
113,2017,May 31 2017, 2.8 , 2.0 , 1.3 ,,
113,2017,May 30 2017, 3.2 , 2.1 , 1.6 ,,
113,2017,May 29 2017, 4.7 , 3.3 , 2.2 ,,
113,2017,May 28 2017, 4.7 , 3.3 , 2.0 ,,
113,2017,May 27 2017, 4.0 , 2.8 , 1.6 ,,
113,2017,May 26 2017, 3.5 , 2.5 , 1.4 ,,
113,2017,May 25 2017, 3.2 , 2.2 , 1.2 ,,
113,2017,May 24 2017, 2.7 , 2.2 , 1.9 ,,
113,2017,May 23 2017, 3.4 , 2.6 , 1.9 ,,
113,2017,May 22 2017, 3.8 , 2.6 , 1.4 ,,
113,2017,May 21 2017, 3.0 , 2.1 , 1.4 ,,
113,2017,May 20 2017, 2.9 , 2.1 , 1.3 ,,
113,2017,May 19 2017, 3.5 , 2.4 , 1.2 ,,
113,2017,May 18 2017, 2.9 , 2.0 , 1.0 ,,
113,2017,May 17 2017, 2.7 , 2.0 , 1.1 ,,
113,2017,May 16 2017, 2.6 , 2.3 , 1.8 ,,
113,2017,May 15 2017, 2.7 , 2.2 , 1.7 ,,
113,2017,May 14 2017, 2.6 , 1.9 , 1.0 ,,
113,2017,May 13 2017, 2.6 , 1.9 , 1.2 ,,
113,2017,May 12 2017, 2.7 , 2.1 , 1.8 ,,
113,2017,May 11 2017, 3.2 , 2.4 , 1.7 ,,
113,2017,May 10 2017, 3.5 , 2.6 , 1.5 ,,
113,2017,May 9 2017, 3.3 , 2.4 , 1.3 ,,
113,2017,May 8 2017, 3.2 , 2.1 , 1.2 ,,
113,2017,May 7 2017, 2.4 , 1.9 , 1.2 ,,
113,2017,May 6 2017, 2.8 , 2.4 , 1.9 ,,
113,2017,May 5 2017, 2.6 , 1.7 , 1.0 ,,
113,2017,May 4 2017, 2.6 , 1.5 , 1.0 ,,
113,2017,May 3 2017, 2.2 , 1.6 , 1.0 ,,
113,2017,May 2 2017, 2.9 , 2.0 , 1.2 ,,
113,2017,May 1 2017, 2.6 , 2.0 , 1.2,,
114,2017,Jun 30 2017, 4.1 , 2.7 , 1.2 ,,
114,2017,Jun 29 2017, 3.3 , 2.4 , 1.3 ,,
114,2017,Jun 28 2017, 2.7 , 2.1 , 1.3 ,,
114,2017,Jun 27 2017, 2.6 , 2.0 , 1.4 ,,
114,2017,Jun 26 2017, 3.0 , 2.4 , 1.9 ,,
114,2017,Jun 25 2017, 5.3 , 2.8 , 1.7 ,,
114,2017,Jun 24 2017, 4.5 , 2.6 , 1.1 ,,
114,2017,Jun 23 2017, 3.0 , 2.1 , 1.3 ,,
114,2017,Jun 22 2017, 2.8 , 2.0 , 1.2 ,,
114,2017,Jun 21 2017, 2.2 , 1.9 , 1.6 ,,
114,2017,Jun 20 2017, 2.2 , 1.6 , 1.0 ,,
114,2017,Jun 19 2017, 2.3 , 1.5 , 1.0 ,,
114,2017,Jun 18 2017, 2.1 , 1.5 , 1.0 ,,
114,2017,Jun 17 2017, 2.6 , 1.9 , 1.1 ,,
114,2017,Jun 16 2017, 2.3 , 1.5 , 1.0 ,,
114,2017,Jun 15 2017, 2.1 , 1.6 , 1.0 ,,
114,2017,Jun 14 2017, 2.5 , 1.9 , 1.0 ,,
114,2017,Jun 13 2017, 2.3 , 1.9 , 1.5 ,,
114,2017,Jun 12 2017, 2.4 , 1.8 , 1.2 ,,
114,2017,Jun 11 2017, 2.6 , 1.9 , 1.2 ,,
114,2017,Jun 10 2017, 2.6 , 2.0 , 1.4 ,,
114,2017,Jun 9 2017, 2.8 , 2.0 , 1.1 ,,
114,2017,Jun 8 2017, 3.0 , 2.1 , 1.6 ,,
114,2017,Jun 7 2017, 4.4 , 2.9 , 2.0 ,,
114,2017,Jun 6 2017, 4.1 , 2.9 , 1.5 ,,
114,2017,Jun 5 2017, 3.4 , 2.4 , 1.3 ,,
114,2017,Jun 4 2017, 2.9 , 2.2 , 1.0 ,,
114,2017,Jun 3 2017, 2.5 , 1.9 , 1.0 ,,
114,2017,Jun 2 2017, 2.3 , 1.7 , 1.1 ,,
114,2017,Jun 1 2017, 2.4 , 1.7 , 1.2,,
114,2017,Jul 31 2017, 3.1 , 2.0 , 1.0 ,,
115,2017,Jul 30 2017, 2.3 , 1.4 , 1.0 ,,
115,2017,Jul 29 2017, 2.5 , 1.7 , 1.0 ,,
115,2017,Jul 28 2017, 2.9 , 1.8 , 1.0 ,,
115,2017,Jul 27 2017, 2.1 , 1.5 , 1.0 ,,
115,2017,Jul 26 2017, 2.7 , 1.8 , 1.0 ,,
115,2017,Jul 25 2017, 3.5 , 1.9 , 1.0 ,,
115,2017,Jul 24 2017, 2.5 , 1.5 , 1.0 ,,
115,2017,Jul 23 2017, 2.3 , 1.4 , 1.0 ,,
115,2017,Jul 22 2017, 2.2 , 1.4 , 1.0 ,,
115,2017,Jul 21 2017, 2.4 , 1.6 , 1.0 ,,
115,2017,Jul 20 2017, 2.1 , 1.6 , 1.0 ,,
115,2017,Jul 19 2017, 2.4 , 1.8 , 1.2 ,,
115,2017,Jul 18 2017, 3.6 , 2.5 , 1.0 ,,
115,2017,Jul 17 2017, 3.1 , 1.8 , 1.0 ,,
115,2017,Jul 16 2017, 2.1 , 1.5 , 1.1 ,,
115,2017,Jul 15 2017, 2.7 , 1.7 , 1.1 ,,
115,2017,Jul 14 2017, 3.0 , 2.1 , 1.0 ,,
115,2017,Jul 13 2017, 2.4 , 1.8 , 1.3 ,,
115,2017,Jul 12 2017, 2.8 , 1.9 , 1.1 ,,
115,2017,Jul 11 2017, 3.1 , 2.1 , 1.5 ,,
115,2017,Jul 10 2017, 2.3 , 1.8 , 1.2 ,,
115,2017,Jul 9 2017, 2.8 , 2.0 , 1.2 ,,
115,2017,Jul 8 2017, 3.5 , 2.2 , 1.3 ,,
115,2017,Jul 7 2017, 7.0 , 2.3 , 1.7 ,,
115,2017,Jul 6 2017, 4.1 , 2.9 , 1.4 ,,
115,2017,Jul 5 2017, 4.2 , 2.7 , 1.3 ,,
115,2017,Jul 4 2017, 3.2 , 2.2 , 1.2 ,,
115,2017,Jul 3 2017, 2.6 , 1.8 , 1.2 ,,
115,2017,Jul 2 2017, 2.3 , 1.8 , 1.1 ,,
115,2017,Jul 1 2017, 2.7 , 2.0 , 1.5,,
116,2017,Aug 31 2017, 2.6 , 1.8 , 1.0 ,,
116,2017,Aug 30 2017, 3.5 , 1.9 , 1.3 ,,
116,2017,Aug 29 2017, 6.5 , 3.8 , 1.7 ,,
116,2017,Aug 28 2017, 4.0 , 2.3 , 1.3 ,,
116,2017,Aug 27 2017, 3.7 , 2.3 , 1.5 ,,
116,2017,Aug 26 2017, 3.3 , 2.4 , 1.2 ,,
116,2017,Aug 25 2017, 2.6 , 1.9 , 1.2 ,,
116,2017,Aug 24 2017, 2.5 , 1.9 , 1.2 ,,
116,2017,Aug 23 2017, 2.5 , 1.3 , 1.0 ,,
116,2017,Aug 22 2017, 7.0 , 2.7 , 1.1 ,,
116,2017,Aug 21 2017, 3.3 , 2.3 , 1.2 ,,
116,2017,Aug 20 2017, 2.7 , 2.1 , 1.3 ,,
116,2017,Aug 19 2017, 2.5 , 2.0 , 1.4 ,,
116,2017,Aug 18 2017, 2.0 , 1.4 , 1.0 ,,
116,2017,Aug 17 2017, 2.5 , 1.7 , 1.0 ,,
116,2017,Aug 16 2017, 2.2 , 1.7 , 1.0 ,,
116,2017,Aug 15 2017, 2.8 , 1.9 , 1.1 ,,
116,2017,Aug 14 2017, 2.5 , 1.8 , 1.1 ,,
116,2017,Aug 13 2017, 1.9 , 1.4 , 1.0 ,,
116,2017,Aug 12 2017, 3.1 , 1.7 , 1.1 ,,
116,2017,Aug 11 2017, 7.0 , 4.0 , 2.0 ,,
116,2017,Aug 10 2017, 7.5 , 5.5 , 2.7 ,,
116,2017,Aug 9 2017, 7.1 , 5.7 , 2.9 ,,
116,2017,Aug 8 2017, 7.0 , 5.1 , 2.3 ,,
116,2017,Aug 7 2017, 7.0 , 5.2 , 1.6 ,,
116,2017,Aug 6 2017, 7.0 , 4.4 , 1.0 ,,
116,2017,Aug 5 2017, 7.0 , 3.8 , 1.8 ,,
116,2017,Aug 4 2017, 7.0 , 4.2 , 2.1 ,,
116,2017,Aug 3 2017, 8.0 , 6.0 , 2.5 ,,
116,2017,Aug 2 2017, 7.9 , 5.1 , 1.0 ,,
116,2017,Aug 1 2017, 7.0 , 2.6 , 1.1,,
117,2017,Sep 30 2017, 2.1 , 1.7 , 1.0 ,,
117,2017,Sep 29 2017, 2.8 , 2.1 , 1.6 ,,
117,2017,Sep 28 2017, 3.4 , 2.1 , 1.0 ,,
117,2017,Sep 27 2017, 2.6 , 1.7 , 1.0 ,,
117,2017,Sep 26 2017, 2.4 , 1.6 , 1.0 ,,
117,2017,Sep 25 2017, 2.3 , 1.6 , 1.0 ,,
117,2017,Sep 24 2017, 2.6 , 2.0 , 1.2 ,,
117,2017,Sep 23 2017, 2.9 , 2.0 , 1.1 ,,
117,2017,Sep 22 2017, 2.8 , 1.8 , 1.0 ,,
117,2017,Sep 21 2017, 2.3 , 1.7 , 1.0 ,,
117,2017,Sep 20 2017, 2.0 , 1.6 , 1.0 ,,
117,2017,Sep 19 2017, 2.2 , 1.6 , 1.1 ,,
117,2017,Sep 18 2017, 2.2 , 1.7 , 1.1 ,,
117,2017,Sep 17 2017, 4.2 , 2.5 , 1.6 ,,
117,2017,Sep 16 2017, 4.8 , 2.8 , 1.5 ,,
117,2017,Sep 15 2017, 2.8 , 2.2 , 1.3 ,,
117,2017,Sep 14 2017, 2.4 , 1.9 , 1.2 ,,
117,2017,Sep 13 2017, 2.4 , 1.8 , 1.1 ,,
117,2017,Sep 12 2017, 2.8 , 1.9 , 1.4 ,,
117,2017,Sep 11 2017, 2.7 , 1.8 , 1.0 ,,
117,2017,Sep 10 2017, 2.5 , 1.6 , 1.0 ,,
117,2017,Sep 9 2017, 2.0 , 1.6 , 1.2 ,,
117,2017,Sep 8 2017, 3.7 , 2.5 , 1.6 ,,
117,2017,Sep 7 2017, 7.0 , 4.3 , 2.8 ,,
117,2017,Sep 6 2017, 7.0 , 4.6 , 2.5 ,,
117,2017,Sep 5 2017, 7.0 , 3.4 , 1.7 ,,
117,2017,Sep 4 2017, 3.7 , 2.2 , 1.3 ,,
117,2017,Sep 3 2017, 3.4 , 2.1 , 1.5 ,,
117,2017,Sep 2 2017, 3.9 , 2.8 , 1.7 ,,
117,2017,Sep 1 2017, 3.2 , 2.3 , 1.0,,
118,2017,Oct 31 2017, 7.0 , 2.6 , 1.7 ,,
118,2017,Oct 30 2017, 3.4 , 2.6 , 1.9 ,,
118,2017,Oct 29 2017, 7.0 , 2.1 , 1.2 ,,
118,2017,Oct 28 2017, 7.0 , 2.3 , 1.2 ,,
118,2017,Oct 27 2017, 3.4 , 1.9 , 1.0 ,,
118,2017,Oct 26 2017, 2.2 , 1.7 , 1.0 ,,
118,2017,Oct 25 2017, 2.6 , 1.8 , 1.0 ,,
118,2017,Oct 24 2017, 2.8 , 1.8 , 1.0 ,,
118,2017,Oct 23 2017, 2.6 , 1.8 , 1.0 ,,
118,2017,Oct 22 2017, 2.6 , 2.2 , 1.5 ,,
118,2017,Oct 21 2017, 2.4 , 1.7 , 1.4 ,,
118,2017,Oct 20 2017, 2.7 , 2.0 , 1.5 ,,
118,2017,Oct 19 2017, 2.8 , 2.3 , 1.9 ,,
118,2017,Oct 18 2017, 2.7 , 2.1 , 1.2 ,,
118,2017,Oct 17 2017, 2.8 , 2.2 , 1.3 ,,
118,2017,Oct 16 2017, 2.5 , 2.0 , 1.1 ,,
118,2017,Oct 15 2017, 2.7 , 1.7 , 1.0 ,,
118,2017,Oct 14 2017, 2.0 , 1.5 , 1.0 ,,
118,2017,Oct 13 2017, 2.1 , 1.6 , 1.0 ,,
118,2017,Oct 12 2017, 2.1 , 1.5 , 1.0 ,,
118,2017,Oct 11 2017, 2.4 , 1.8 , 1.1 ,,
118,2017,Oct 10 2017, 2.4 , 1.8 , 1.1 ,,
118,2017,Oct 9 2017, 2.0 , 1.5 , 1.0 ,,
118,2017,Oct 8 2017, 2.1 , 1.5 , 1.0 ,,
118,2017,Oct 7 2017, 2.5 , 1.9 , 1.5 ,,
118,2017,Oct 6 2017, 3.0 , 2.0 , 1.6 ,,
118,2017,Oct 5 2017, 3.9 , 2.5 , 1.3 ,,
118,2017,Oct 4 2017, 3.2 , 2.1 , 1.3 ,,
118,2017,Oct 3 2017, 2.7 , 1.9 , 1.3 ,,
118,2017,Oct 2 2017, 2.2 , 1.5 , 1.0 ,,
118,2017,Oct 1 2017, 1.9 , 1.4 , 1.0,,
